,Server-RSSI-1,Server-RSSI-2,Server-RSSI-3,Square,Point
143,-58,-65,-71,s4,1
144,-58,-65,-72,s4,1
145,-58,-64,-72,s4,1
146,-58,-65,-72,s4,1
147,-58,-64,-71,s4,1
148,-58,-64,-72,s4,1
149,-58,-65,-73,s4,1
150,-58,-65,-73,s4,1
151,-58,-65,-73,s4,1
152,-58,-65,-73,s4,1
153,-58,-65,-73,s4,1
154,-58,-65,-73,s4,1
155,-58,-65,-74,s4,1
156,-58,-65,-73,s4,1
157,-58,-64,-73,s4,1
158,-58,-65,-73,s4,1
159,-58,-64,-73,s4,1
160,-58,-64,-74,s4,1
161,-58,-64,-73,s4,1
162,-58,-64,-73,s4,1
163,-58,-65,-73,s4,1
164,-58,-65,-73,s4,1
165,-58,-65,-73,s4,1
166,-58,-65,-73,s4,1
167,-58,-65,-73,s4,1
168,-58,-65,-73,s4,1
169,-58,-65,-72,s4,1
170,-58,-65,-73,s4,1
171,-58,-65,-72,s4,1
172,-58,-65,-73,s4,1
173,-58,-65,-73,s4,1
174,-58,-65,-73,s4,1
175,-58,-65,-72,s4,1
176,-58,-65,-74,s4,1
177,-58,-65,-73,s4,1
178,-58,-65,-73,s4,1
179,-58,-65,-75,s4,1
180,-58,-66,-74,s4,1
181,-58,-65,-73,s4,1
182,-58,-65,-72,s4,1
183,-58,-65,-72,s4,1
184,-58,-65,-71,s4,1
185,-58,-66,-72,s4,1
186,-58,-65,-72,s4,1
187,-58,-65,-71,s4,1
188,-58,-65,-72,s4,1
189,-57,-66,-72,s4,1
190,-57,-66,-71,s4,1
191,-57,-65,-73,s4,1
192,-57,-65,-73,s4,1
193,-57,-65,-72,s4,1
194,-58,-65,-73,s4,1
195,-58,-65,-76,s4,1
196,-58,-65,-75,s4,1
197,-58,-65,-76,s4,1
198,-58,-65,-74,s4,1
199,-58,-65,-74,s4,1
0,-68,-53,-62,s4,2
1,-65,-51,-57,s4,2
2,-65,-50,-57,s4,2
3,-65,-50,-57,s4,2
4,-66,-51,-57,s4,2
5,-66,-51,-57,s4,2
6,-66,-51,-57,s4,2
7,-67,-51,-57,s4,2
8,-66,-51,-57,s4,2
9,-66,-51,-58,s4,2
10,-65,-51,-57,s4,2
11,-65,-51,-56,s4,2
12,-65,-51,-57,s4,2
13,-65,-51,-57,s4,2
14,-65,-51,-57,s4,2
15,-64,-51,-57,s4,2
16,-65,-51,-57,s4,2
17,-65,-51,-57,s4,2
18,-65,-51,-57,s4,2
19,-65,-50,-57,s4,2
20,-65,-50,-57,s4,2
21,-65,-51,-57,s4,2
22,-65,-51,-57,s4,2
23,-65,-51,-57,s4,2
24,-65,-51,-56,s4,2
25,-65,-50,-56,s4,2
26,-64,-51,-57,s4,2
27,-65,-50,-57,s4,2
28,-65,-51,-57,s4,2
29,-65,-51,-57,s4,2
30,-66,-51,-57,s4,2
31,-66,-51,-57,s4,2
32,-65,-51,-57,s4,2
33,-65,-51,-57,s4,2
34,-66,-51,-57,s4,2
35,-66,-51,-57,s4,2
36,-66,-51,-57,s4,2
37,-66,-51,-57,s4,2
38,-66,-51,-57,s4,2
39,-66,-51,-57,s4,2
40,-66,-51,-57,s4,2
41,-66,-51,-57,s4,2
42,-65,-51,-57,s4,2
43,-65,-51,-57,s4,2
44,-66,-51,-57,s4,2
45,-66,-51,-57,s4,2
46,-66,-51,-57,s4,2
47,-66,-51,-57,s4,2
48,-66,-51,-57,s4,2
49,-66,-51,-57,s4,2
50,-66,-50,-57,s4,2
51,-66,-51,-57,s4,2
52,-66,-51,-57,s4,2
53,-65,-51,-57,s4,2
54,-66,-51,-57,s4,2
55,-65,-51,-57,s4,2
56,-65,-51,-57,s4,2
57,-66,-51,-57,s4,2
58,-66,-51,-57,s4,2
59,-66,-51,-57,s4,2
60,-66,-51,-57,s4,2
61,-66,-51,-57,s4,2
62,-66,-51,-57,s4,2
63,-66,-51,-57,s4,2
64,-66,-51,-57,s4,2
65,-66,-51,-57,s4,2
66,-66,-51,-57,s4,2
67,-66,-51,-57,s4,2
68,-66,-51,-57,s4,2
69,-66,-51,-57,s4,2
70,-66,-51,-57,s4,2
71,-66,-51,-57,s4,2
72,-66,-51,-57,s4,2
73,-66,-51,-57,s4,2
74,-66,-51,-57,s4,2
75,-66,-51,-57,s4,2
76,-66,-51,-57,s4,2
77,-66,-51,-57,s4,2
78,-66,-51,-57,s4,2
79,-66,-51,-57,s4,2
80,-66,-51,-56,s4,2
81,-66,-51,-57,s4,2
82,-66,-51,-57,s4,2
83,-66,-51,-57,s4,2
84,-66,-51,-57,s4,2
85,-66,-51,-57,s4,2
86,-66,-51,-57,s4,2
87,-66,-51,-57,s4,2
88,-66,-51,-57,s4,2
89,-66,-51,-57,s4,2
90,-66,-51,-57,s4,2
91,-66,-51,-57,s4,2
92,-66,-51,-57,s4,2
93,-66,-51,-57,s4,2
94,-66,-51,-57,s4,2
95,-66,-51,-57,s4,2
96,-66,-51,-57,s4,2
97,-66,-51,-57,s4,2
98,-66,-51,-57,s4,2
99,-66,-51,-57,s4,2
100,-66,-51,-57,s4,2
101,-66,-51,-57,s4,2
102,-66,-51,-57,s4,2
103,-66,-51,-57,s4,2
104,-66,-51,-57,s4,2
105,-66,-51,-57,s4,2
106,-66,-51,-57,s4,2
107,-66,-51,-57,s4,2
108,-66,-51,-57,s4,2
109,-66,-51,-57,s4,2
110,-66,-51,-57,s4,2
111,-66,-51,-57,s4,2
112,-66,-51,-57,s4,2
113,-66,-51,-57,s4,2
114,-66,-51,-57,s4,2
115,-66,-51,-57,s4,2
116,-66,-51,-57,s4,2
117,-66,-51,-57,s4,2
118,-66,-51,-57,s4,2
119,-66,-51,-57,s4,2
120,-66,-51,-57,s4,2
121,-66,-51,-57,s4,2
122,-66,-51,-57,s4,2
123,-66,-51,-57,s4,2
124,-66,-51,-57,s4,2
125,-66,-51,-57,s4,2
126,-66,-51,-57,s4,2
127,-66,-51,-57,s4,2
128,-66,-50,-57,s4,2
129,-66,-51,-57,s4,2
130,-66,-51,-57,s4,2
131,-66,-51,-57,s4,2
132,-66,-51,-57,s4,2
133,-66,-51,-57,s4,2
134,-66,-51,-57,s4,2
135,-66,-51,-57,s4,2
136,-66,-51,-57,s4,2
137,-66,-51,-57,s4,2
138,-66,-51,-57,s4,2
139,-66,-51,-57,s4,2
140,-66,-51,-57,s4,2
141,-66,-51,-57,s4,2
142,-66,-51,-57,s4,2
143,-66,-51,-57,s4,2
144,-66,-51,-57,s4,2
145,-66,-51,-57,s4,2
146,-66,-51,-57,s4,2
147,-66,-51,-57,s4,2
148,-66,-51,-57,s4,2
149,-66,-51,-57,s4,2
150,-66,-51,-57,s4,2
151,-66,-51,-57,s4,2
152,-66,-51,-57,s4,2
153,-66,-51,-57,s4,2
154,-66,-51,-57,s4,2
155,-66,-51,-57,s4,2
156,-66,-51,-57,s4,2
157,-66,-51,-57,s4,2
158,-66,-51,-57,s4,2
159,-66,-51,-57,s4,2
160,-66,-51,-57,s4,2
161,-66,-51,-57,s4,2
162,-66,-51,-57,s4,2
163,-66,-51,-57,s4,2
164,-66,-51,-57,s4,2
165,-66,-50,-57,s4,2
166,-66,-51,-57,s4,2
167,-66,-50,-57,s4,2
168,-66,-50,-57,s4,2
169,-66,-51,-57,s4,2
170,-66,-51,-57,s4,2
171,-66,-51,-57,s4,2
172,-66,-51,-57,s4,2
173,-66,-51,-57,s4,2
174,-66,-51,-57,s4,2
175,-66,-51,-57,s4,2
176,-66,-50,-57,s4,2
177,-66,-50,-57,s4,2
178,-66,-50,-57,s4,2
179,-66,-51,-57,s4,2
180,-66,-50,-57,s4,2
181,-66,-51,-56,s4,2
182,-66,-50,-57,s4,2
183,-66,-50,-56,s4,2
184,-66,-50,-56,s4,2
185,-66,-51,-56,s4,2
186,-66,-50,-56,s4,2
187,-66,-51,-57,s4,2
188,-65,-51,-57,s4,2
189,-65,-51,-57,s4,2
190,-65,-51,-57,s4,2
191,-65,-51,-57,s4,2
192,-65,-51,-57,s4,2
193,-66,-51,-57,s4,2
194,-66,-50,-57,s4,2
195,-66,-50,-57,s4,2
196,-65,-51,-57,s4,2
197,-65,-51,-56,s4,2
198,-65,-51,-56,s4,2
199,-66,-51,-57,s4,2
0,-58,-58,-66,s4,3
1,-67,-55,-58,s4,3
2,-67,-55,-58,s4,3
3,-66,-55,-58,s4,3
4,-66,-55,-58,s4,3
5,-66,-55,-59,s4,3
6,-65,-55,-58,s4,3
7,-65,-55,-59,s4,3
8,-65,-55,-58,s4,3
9,-65,-55,-59,s4,3
10,-66,-55,-59,s4,3
11,-66,-55,-58,s4,3
12,-66,-55,-59,s4,3
13,-66,-55,-58,s4,3
14,-66,-55,-58,s4,3
15,-66,-55,-58,s4,3
16,-66,-55,-59,s4,3
17,-66,-55,-59,s4,3
18,-66,-55,-59,s4,3
19,-66,-55,-59,s4,3
20,-66,-55,-59,s4,3
21,-65,-55,-58,s4,3
22,-65,-55,-58,s4,3
23,-65,-55,-58,s4,3
24,-65,-55,-58,s4,3
25,-65,-55,-58,s4,3
26,-65,-55,-58,s4,3
27,-65,-55,-58,s4,3
28,-65,-54,-58,s4,3
29,-65,-55,-59,s4,3
30,-65,-55,-59,s4,3
31,-66,-55,-59,s4,3
32,-66,-55,-59,s4,3
33,-66,-55,-59,s4,3
34,-66,-55,-59,s4,3
35,-66,-55,-58,s4,3
36,-66,-55,-58,s4,3
37,-66,-55,-59,s4,3
38,-66,-55,-59,s4,3
39,-66,-55,-59,s4,3
40,-66,-55,-58,s4,3
41,-66,-55,-59,s4,3
42,-66,-55,-58,s4,3
43,-65,-55,-59,s4,3
44,-65,-55,-58,s4,3
45,-65,-55,-58,s4,3
46,-65,-55,-59,s4,3
47,-65,-55,-59,s4,3
48,-66,-55,-59,s4,3
49,-65,-55,-59,s4,3
50,-65,-55,-59,s4,3
51,-65,-55,-58,s4,3
52,-65,-55,-58,s4,3
53,-65,-55,-59,s4,3
54,-65,-55,-59,s4,3
55,-65,-55,-59,s4,3
56,-65,-55,-59,s4,3
57,-65,-55,-59,s4,3
58,-65,-55,-59,s4,3
59,-65,-55,-59,s4,3
60,-65,-55,-59,s4,3
61,-65,-55,-59,s4,3
62,-65,-55,-59,s4,3
63,-65,-55,-59,s4,3
64,-65,-55,-59,s4,3
65,-65,-55,-59,s4,3
66,-65,-55,-59,s4,3
67,-65,-55,-59,s4,3
68,-65,-55,-59,s4,3
69,-66,-55,-59,s4,3
70,-65,-55,-59,s4,3
71,-65,-55,-58,s4,3
72,-65,-55,-58,s4,3
73,-65,-55,-58,s4,3
74,-66,-55,-59,s4,3
75,-66,-55,-58,s4,3
76,-65,-55,-59,s4,3
77,-66,-55,-58,s4,3
78,-65,-55,-58,s4,3
79,-65,-55,-58,s4,3
80,-65,-55,-58,s4,3
81,-65,-55,-58,s4,3
82,-65,-55,-58,s4,3
83,-65,-55,-58,s4,3
84,-65,-55,-58,s4,3
85,-65,-55,-59,s4,3
86,-65,-55,-58,s4,3
87,-65,-55,-58,s4,3
88,-65,-55,-58,s4,3
89,-65,-55,-58,s4,3
90,-65,-55,-58,s4,3
91,-65,-55,-58,s4,3
92,-65,-55,-58,s4,3
93,-65,-55,-58,s4,3
94,-65,-55,-58,s4,3
95,-65,-55,-58,s4,3
96,-65,-55,-58,s4,3
97,-65,-55,-58,s4,3
98,-65,-55,-59,s4,3
99,-66,-55,-58,s4,3
100,-66,-55,-59,s4,3
101,-66,-55,-59,s4,3
102,-66,-55,-59,s4,3
103,-66,-55,-59,s4,3
104,-65,-55,-58,s4,3
105,-65,-55,-58,s4,3
106,-65,-55,-58,s4,3
107,-65,-55,-58,s4,3
108,-65,-55,-58,s4,3
109,-65,-55,-58,s4,3
110,-66,-55,-59,s4,3
111,-66,-55,-59,s4,3
112,-66,-55,-59,s4,3
113,-65,-55,-58,s4,3
114,-65,-55,-58,s4,3
115,-64,-55,-58,s4,3
116,-64,-55,-58,s4,3
117,-65,-55,-58,s4,3
118,-66,-55,-59,s4,3
119,-66,-55,-59,s4,3
120,-65,-55,-58,s4,3
121,-65,-55,-59,s4,3
122,-65,-55,-58,s4,3
123,-66,-54,-58,s4,3
124,-66,-54,-59,s4,3
125,-66,-54,-59,s4,3
126,-66,-54,-59,s4,3
127,-66,-54,-59,s4,3
128,-66,-54,-59,s4,3
129,-66,-54,-58,s4,3
130,-66,-54,-58,s4,3
131,-66,-54,-59,s4,3
132,-66,-54,-59,s4,3
133,-66,-55,-59,s4,3
134,-66,-55,-59,s4,3
135,-65,-55,-59,s4,3
136,-65,-55,-59,s4,3
137,-65,-55,-58,s4,3
138,-65,-55,-58,s4,3
139,-66,-55,-59,s4,3
140,-66,-55,-59,s4,3
141,-65,-55,-58,s4,3
142,-64,-55,-59,s4,3
143,-65,-55,-59,s4,3
144,-64,-55,-59,s4,3
145,-64,-55,-58,s4,3
146,-65,-55,-59,s4,3
147,-64,-55,-58,s4,3
148,-65,-55,-59,s4,3
149,-65,-55,-59,s4,3
150,-65,-55,-58,s4,3
151,-65,-55,-59,s4,3
152,-65,-55,-58,s4,3
153,-65,-55,-58,s4,3
154,-65,-55,-58,s4,3
155,-64,-55,-58,s4,3
156,-65,-55,-58,s4,3
157,-65,-55,-58,s4,3
158,-65,-55,-58,s4,3
159,-65,-55,-59,s4,3
160,-65,-55,-59,s4,3
161,-66,-55,-59,s4,3
162,-65,-55,-59,s4,3
163,-65,-55,-59,s4,3
164,-65,-55,-59,s4,3
165,-66,-55,-58,s4,3
166,-65,-55,-58,s4,3
167,-65,-55,-58,s4,3
168,-65,-55,-58,s4,3
169,-65,-55,-59,s4,3
170,-65,-55,-59,s4,3
171,-65,-55,-59,s4,3
172,-65,-55,-59,s4,3
173,-65,-55,-59,s4,3
174,-66,-55,-59,s4,3
175,-66,-55,-59,s4,3
176,-66,-55,-59,s4,3
177,-65,-55,-59,s4,3
178,-65,-55,-59,s4,3
179,-65,-55,-59,s4,3
180,-65,-55,-59,s4,3
181,-66,-55,-59,s4,3
182,-66,-55,-59,s4,3
183,-65,-55,-59,s4,3
184,-65,-55,-59,s4,3
185,-65,-55,-59,s4,3
186,-65,-55,-59,s4,3
187,-65,-55,-59,s4,3
188,-65,-55,-58,s4,3
189,-66,-55,-58,s4,3
190,-65,-55,-58,s4,3
191,-65,-55,-58,s4,3
192,-66,-55,-58,s4,3
193,-66,-55,-58,s4,3
194,-66,-55,-58,s4,3
195,-65,-55,-58,s4,3
196,-66,-55,-58,s4,3
197,-65,-55,-58,s4,3
198,-66,-55,-58,s4,3
199,-66,-55,-58,s4,3
0,-60,-74,-61,s4,4
1,-63,-77,-70,s4,4
2,-63,-78,-70,s4,4
3,-63,-77,-70,s4,4
4,-63,-77,-70,s4,4
5,-63,-74,-69,s4,4
6,-63,-75,-69,s4,4
7,-63,-80,-69,s4,4
8,-62,-82,-69,s4,4
9,-62,-77,-69,s4,4
10,-62,-79,-68,s4,4
11,-62,-78,-69,s4,4
12,-62,-81,-68,s4,4
13,-62,-81,-68,s4,4
14,-62,-84,-68,s4,4
15,-62,-80,-69,s4,4
16,-62,-79,-69,s4,4
17,-62,-79,-69,s4,4
18,-62,-75,-69,s4,4
19,-63,-75,-69,s4,4
20,-62,-77,-69,s4,4
21,-62,-89,-68,s4,4
22,-63,-76,-68,s4,4
23,-63,-77,-69,s4,4
24,-64,-81,-69,s4,4
25,-63,-77,-69,s4,4
26,-63,-76,-69,s4,4
27,-63,-76,-69,s4,4
28,-63,-76,-69,s4,4
29,-62,-79,-68,s4,4
30,-63,-80,-68,s4,4
31,-63,-80,-68,s4,4
32,-63,-80,-68,s4,4
33,-63,-82,-69,s4,4
34,-62,-83,-69,s4,4
35,-63,-81,-70,s4,4
36,-63,-88,-70,s4,4
37,-63,-85,-69,s4,4
38,-63,-87,-69,s4,4
39,-63,-81,-69,s4,4
40,-63,-78,-69,s4,4
41,-63,-84,-69,s4,4
42,-63,-80,-69,s4,4
43,-62,-78,-70,s4,4
44,-62,-77,-68,s4,4
45,-63,-77,-68,s4,4
46,-63,-78,-69,s4,4
47,-63,-77,-69,s4,4
48,-62,-75,-69,s4,4
49,-62,-72,-67,s4,4
50,-66,-72,-67,s4,4
51,-63,-73,-68,s4,4
52,-63,-74,-68,s4,4
53,-63,-74,-68,s4,4
54,-63,-74,-69,s4,4
55,-62,-74,-68,s4,4
56,-63,-74,-68,s4,4
57,-63,-73,-68,s4,4
58,-63,-75,-69,s4,4
59,-63,-75,-68,s4,4
60,-63,-80,-68,s4,4
61,-63,-72,-68,s4,4
62,-63,-79,-69,s4,4
63,-63,-76,-69,s4,4
64,-63,-75,-69,s4,4
65,-62,-76,-69,s4,4
66,-63,-77,-68,s4,4
67,-63,-77,-69,s4,4
68,-62,-82,-68,s4,4
69,-62,-81,-68,s4,4
70,-62,-80,-69,s4,4
71,-62,-78,-69,s4,4
72,-63,-77,-69,s4,4
73,-62,-75,-68,s4,4
74,-62,-75,-69,s4,4
75,-63,-75,-69,s4,4
76,-62,-74,-69,s4,4
77,-63,-75,-68,s4,4
78,-63,-75,-68,s4,4
79,-63,-75,-68,s4,4
80,-63,-76,-68,s4,4
81,-63,-76,-68,s4,4
82,-63,-76,-68,s4,4
83,-63,-76,-68,s4,4
84,-63,-76,-68,s4,4
85,-63,-76,-68,s4,4
86,-63,-76,-68,s4,4
87,-63,-77,-68,s4,4
88,-63,-76,-68,s4,4
89,-62,-76,-68,s4,4
90,-63,-76,-68,s4,4
91,-63,-77,-68,s4,4
92,-63,-76,-71,s4,4
93,-63,-76,-68,s4,4
94,-63,-75,-68,s4,4
95,-63,-75,-68,s4,4
96,-63,-75,-68,s4,4
97,-63,-76,-68,s4,4
98,-63,-76,-68,s4,4
99,-63,-76,-68,s4,4
100,-63,-76,-68,s4,4
101,-63,-76,-68,s4,4
102,-63,-77,-68,s4,4
103,-63,-76,-68,s4,4
104,-63,-76,-68,s4,4
105,-63,-75,-69,s4,4
106,-63,-76,-69,s4,4
107,-63,-76,-68,s4,4
108,-62,-76,-68,s4,4
109,-63,-76,-68,s4,4
110,-63,-76,-69,s4,4
111,-63,-76,-69,s4,4
112,-62,-76,-69,s4,4
113,-63,-76,-69,s4,4
114,-63,-76,-69,s4,4
115,-62,-76,-69,s4,4
116,-62,-75,-69,s4,4
117,-62,-75,-69,s4,4
118,-62,-75,-69,s4,4
119,-62,-74,-69,s4,4
120,-63,-74,-69,s4,4
121,-63,-75,-69,s4,4
122,-62,-74,-69,s4,4
123,-62,-75,-68,s4,4
124,-63,-75,-69,s4,4
125,-63,-76,-69,s4,4
126,-63,-75,-69,s4,4
127,-63,-75,-68,s4,4
128,-63,-74,-68,s4,4
129,-63,-74,-68,s4,4
130,-63,-74,-68,s4,4
131,-62,-74,-68,s4,4
132,-63,-74,-68,s4,4
133,-63,-75,-68,s4,4
134,-63,-75,-69,s4,4
135,-63,-75,-68,s4,4
136,-63,-75,-69,s4,4
137,-63,-74,-69,s4,4
138,-63,-75,-69,s4,4
139,-63,-74,-69,s4,4
140,-62,-75,-68,s4,4
141,-62,-75,-68,s4,4
142,-63,-75,-69,s4,4
143,-62,-76,-69,s4,4
144,-62,-78,-68,s4,4
145,-62,-79,-68,s4,4
146,-62,-79,-68,s4,4
147,-62,-78,-68,s4,4
148,-63,-77,-69,s4,4
149,-63,-77,-69,s4,4
150,-63,-77,-68,s4,4
151,-63,-79,-68,s4,4
152,-63,-75,-68,s4,4
153,-63,-74,-68,s4,4
154,-62,-74,-68,s4,4
155,-62,-78,-68,s4,4
156,-63,-77,-69,s4,4
157,-63,-80,-69,s4,4
158,-63,-81,-69,s4,4
159,-63,-77,-69,s4,4
160,-63,-77,-69,s4,4
161,-63,-76,-68,s4,4
162,-63,-77,-68,s4,4
163,-63,-76,-68,s4,4
164,-63,-76,-68,s4,4
165,-62,-76,-68,s4,4
166,-63,-77,-69,s4,4
167,-63,-76,-68,s4,4
168,-63,-74,-69,s4,4
169,-63,-75,-69,s4,4
170,-63,-77,-69,s4,4
171,-63,-79,-69,s4,4
172,-63,-74,-69,s4,4
173,-63,-77,-69,s4,4
174,-63,-76,-69,s4,4
175,-63,-79,-69,s4,4
176,-63,-78,-68,s4,4
177,-63,-77,-68,s4,4
178,-62,-76,-68,s4,4
179,-63,-79,-69,s4,4
180,-63,-79,-68,s4,4
181,-62,-76,-68,s4,4
182,-62,-79,-67,s4,4
183,-62,-81,-68,s4,4
184,-63,-81,-68,s4,4
185,-62,-79,-68,s4,4
186,-63,-78,-68,s4,4
187,-63,-77,-70,s4,4
188,-62,-79,-70,s4,4
189,-62,-78,-69,s4,4
190,-62,-74,-69,s4,4
191,-63,-71,-69,s4,4
192,-63,-75,-68,s4,4
193,-62,-81,-68,s4,4
194,-62,-74,-68,s4,4
195,-62,-75,-67,s4,4
196,-62,-85,-68,s4,4
197,-63,-77,-67,s4,4
198,-63,-78,-68,s4,4
199,-63,-80,-68,s4,4
0,-69,-63,-63,s2,0
1,-76,-57,-59,s2,0
2,-76,-57,-59,s2,0
3,-75,-57,-59,s2,0
4,-75,-57,-59,s2,0
5,-74,-57,-59,s2,0
6,-75,-57,-59,s2,0
7,-76,-57,-59,s2,0
8,-76,-57,-59,s2,0
9,-76,-57,-59,s2,0
10,-77,-57,-59,s2,0
11,-78,-57,-59,s2,0
12,-77,-57,-59,s2,0
13,-77,-57,-59,s2,0
14,-76,-57,-59,s2,0
15,-76,-57,-59,s2,0
16,-77,-57,-59,s2,0
17,-77,-57,-59,s2,0
18,-74,-57,-59,s2,0
19,-73,-57,-58,s2,0
20,-74,-57,-59,s2,0
21,-74,-58,-59,s2,0
22,-74,-58,-59,s2,0
23,-74,-57,-59,s2,0
24,-75,-57,-59,s2,0
25,-76,-58,-59,s2,0
26,-75,-57,-59,s2,0
27,-75,-57,-59,s2,0
28,-77,-57,-59,s2,0
29,-77,-57,-59,s2,0
30,-75,-57,-59,s2,0
31,-75,-57,-58,s2,0
32,-76,-57,-59,s2,0
33,-75,-57,-59,s2,0
34,-76,-57,-59,s2,0
35,-75,-58,-59,s2,0
36,-73,-57,-59,s2,0
37,-74,-57,-59,s2,0
38,-74,-58,-59,s2,0
39,-75,-57,-59,s2,0
40,-74,-57,-59,s2,0
41,-73,-57,-59,s2,0
42,-75,-57,-58,s2,0
43,-76,-57,-59,s2,0
44,-77,-57,-59,s2,0
45,-76,-57,-59,s2,0
46,-75,-57,-59,s2,0
47,-76,-57,-59,s2,0
48,-74,-57,-59,s2,0
49,-74,-57,-58,s2,0
50,-74,-57,-59,s2,0
51,-77,-57,-59,s2,0
52,-75,-57,-59,s2,0
53,-77,-57,-59,s2,0
54,-77,-57,-59,s2,0
55,-77,-58,-59,s2,0
56,-78,-57,-59,s2,0
57,-78,-57,-58,s2,0
58,-76,-57,-59,s2,0
59,-77,-57,-59,s2,0
60,-76,-57,-58,s2,0
61,-74,-57,-58,s2,0
62,-76,-57,-58,s2,0
63,-76,-57,-59,s2,0
64,-76,-57,-59,s2,0
65,-77,-57,-58,s2,0
66,-76,-57,-59,s2,0
67,-75,-57,-59,s2,0
68,-75,-57,-59,s2,0
69,-75,-57,-59,s2,0
70,-75,-57,-58,s2,0
71,-77,-57,-59,s2,0
72,-76,-57,-59,s2,0
73,-75,-57,-59,s2,0
74,-75,-57,-58,s2,0
75,-76,-57,-59,s2,0
76,-78,-57,-59,s2,0
77,-77,-57,-59,s2,0
78,-75,-57,-59,s2,0
79,-78,-57,-59,s2,0
80,-78,-57,-59,s2,0
81,-77,-57,-59,s2,0
82,-76,-57,-58,s2,0
83,-75,-57,-59,s2,0
84,-76,-57,-59,s2,0
85,-76,-58,-59,s2,0
86,-78,-58,-58,s2,0
87,-73,-57,-58,s2,0
88,-77,-57,-58,s2,0
89,-75,-57,-58,s2,0
90,-75,-58,-58,s2,0
91,-77,-58,-59,s2,0
92,-77,-58,-58,s2,0
93,-77,-57,-58,s2,0
94,-77,-57,-58,s2,0
95,-78,-57,-59,s2,0
96,-77,-57,-58,s2,0
97,-76,-57,-58,s2,0
98,-76,-57,-58,s2,0
99,-75,-57,-58,s2,0
100,-74,-58,-58,s2,0
101,-74,-57,-58,s2,0
102,-74,-57,-58,s2,0
103,-74,-57,-58,s2,0
104,-75,-57,-58,s2,0
105,-75,-57,-58,s2,0
106,-76,-58,-59,s2,0
107,-77,-58,-58,s2,0
108,-78,-58,-58,s2,0
109,-78,-58,-58,s2,0
110,-77,-58,-58,s2,0
111,-77,-58,-58,s2,0
112,-77,-57,-58,s2,0
113,-76,-58,-58,s2,0
114,-77,-57,-58,s2,0
115,-77,-58,-58,s2,0
116,-77,-57,-58,s2,0
117,-78,-57,-58,s2,0
118,-77,-57,-59,s2,0
119,-77,-58,-58,s2,0
120,-75,-57,-58,s2,0
121,-76,-57,-59,s2,0
122,-76,-57,-59,s2,0
123,-73,-58,-58,s2,0
124,-73,-58,-58,s2,0
125,-74,-58,-58,s2,0
126,-75,-58,-58,s2,0
127,-76,-58,-58,s2,0
128,-77,-58,-58,s2,0
129,-77,-58,-59,s2,0
130,-76,-58,-59,s2,0
131,-76,-58,-59,s2,0
132,-76,-58,-59,s2,0
133,-77,-58,-59,s2,0
134,-77,-58,-59,s2,0
135,-77,-58,-59,s2,0
136,-77,-58,-59,s2,0
137,-78,-58,-59,s2,0
138,-77,-58,-59,s2,0
139,-77,-58,-59,s2,0
140,-77,-58,-58,s2,0
141,-77,-58,-59,s2,0
142,-77,-58,-59,s2,0
143,-77,-58,-59,s2,0
144,-77,-58,-59,s2,0
145,-77,-58,-59,s2,0
146,-77,-58,-59,s2,0
147,-77,-58,-59,s2,0
148,-76,-58,-59,s2,0
149,-76,-58,-59,s2,0
150,-76,-58,-59,s2,0
151,-76,-58,-59,s2,0
152,-76,-58,-59,s2,0
153,-77,-58,-59,s2,0
154,-77,-58,-59,s2,0
155,-78,-58,-59,s2,0
156,-78,-58,-59,s2,0
157,-78,-58,-59,s2,0
158,-79,-58,-59,s2,0
159,-78,-58,-59,s2,0
160,-77,-58,-58,s2,0
161,-79,-58,-59,s2,0
162,-78,-58,-59,s2,0
163,-78,-58,-59,s2,0
164,-78,-58,-59,s2,0
165,-78,-58,-59,s2,0
166,-77,-58,-59,s2,0
167,-78,-58,-59,s2,0
168,-77,-58,-59,s2,0
169,-77,-58,-58,s2,0
170,-77,-58,-59,s2,0
171,-77,-58,-59,s2,0
172,-77,-58,-59,s2,0
173,-77,-58,-58,s2,0
174,-77,-58,-58,s2,0
175,-78,-58,-59,s2,0
176,-77,-58,-58,s2,0
177,-78,-58,-58,s2,0
178,-78,-58,-58,s2,0
179,-77,-58,-58,s2,0
180,-77,-58,-58,s2,0
181,-77,-58,-59,s2,0
182,-77,-58,-59,s2,0
183,-77,-57,-59,s2,0
184,-76,-58,-59,s2,0
185,-76,-58,-59,s2,0
186,-76,-58,-59,s2,0
187,-77,-58,-59,s2,0
188,-77,-58,-59,s2,0
189,-77,-58,-59,s2,0
190,-77,-58,-59,s2,0
191,-78,-58,-58,s2,0
192,-78,-58,-59,s2,0
193,-77,-58,-58,s2,0
194,-76,-58,-59,s2,0
195,-76,-58,-58,s2,0
196,-76,-58,-58,s2,0
197,-75,-58,-59,s2,0
198,-75,-58,-58,s2,0
199,-74,-58,-58,s2,0
0,-74,-58,-58,s2,1
1,-67,-56,-61,s2,1
2,-67,-57,-61,s2,1
3,-70,-57,-61,s2,1
4,-70,-57,-61,s2,1
5,-70,-57,-61,s2,1
6,-71,-57,-61,s2,1
7,-71,-57,-61,s2,1
8,-71,-57,-61,s2,1
9,-69,-57,-61,s2,1
10,-68,-57,-61,s2,1
11,-72,-57,-61,s2,1
12,-71,-57,-61,s2,1
13,-70,-57,-61,s2,1
14,-71,-57,-61,s2,1
